2026-07-12T16:55:31.965Z	ascent-d2-review	review test page	5	true
2026-07-12T16:57:25.943Z	ascent-d1-new	Start-New-Words/Continue	3	true
2026-07-12T16:57:29.480Z	ascent-d1-new	Session menu	4	true
2026-07-12T16:58:04.128Z	ascent-d1-review	Session menu	4	true
2026-07-12T16:58:06.435Z	ascent-d1-review	review test page	5	true
2026-07-12T16:58:40.899Z	ascent-d2-new	Start-New-Words/Continue	5	true
2026-07-12T16:58:44.459Z	ascent-d2-new	Session menu	4	true
2026-07-12T16:59:18.046Z	ascent-d2-review	Session menu	4	true
2026-07-12T16:59:20.359Z	ascent-d2-review	review test page	5	true
2026-07-12T17:04:17.163Z	base-d1-new	Start-New-Words/Continue	4	true
2026-07-12T17:04:20.745Z	base-d1-new	Session menu	4	true
2026-07-12T17:21:47.053Z	ascent-d1-new	Start-New-Words/Continue	5	true
2026-07-12T17:21:50.621Z	ascent-d1-new	Session menu	5	true
2026-07-12T17:22:45.310Z	ascent-d1-exit	results Continue	19999	false
2026-07-12T17:23:13.578Z	ascent-d1-new	Start-New-Words/Continue	5	true
2026-07-12T17:23:17.120Z	ascent-d1-new	Session menu	5	true
2026-07-12T17:23:39.191Z	ascent-d1-exit	results Continue	6	true
2026-07-12T17:32:11.572Z	ascent-d1-new	Start-New-Words/Continue	4	true
2026-07-12T17:32:15.155Z	ascent-d1-new	Session menu	8	true
2026-07-12T17:33:11.827Z	ascent-d1-exit	results Continue	19997	false
2026-07-12T17:33:39.810Z	ascent-d1-new	Start-New-Words/Continue	3	true
2026-07-12T17:33:43.364Z	ascent-d1-new	Session menu	4	true
2026-07-12T17:34:05.023Z	ascent-d1-exit	results Continue	4	true
2026-07-12T17:41:21.056Z	ascent-d1-new	Start-New-Words/Continue	4	true
2026-07-12T17:41:21.063Z	ascent-d1-new	Start-New-Words/Continue	5	true
2026-07-12T17:41:24.632Z	ascent-d1-new	Session menu	5	true
2026-07-12T17:41:24.632Z	ascent-d1-new	Session menu	5	true
2026-07-12T17:41:50.260Z	ascent-d1-exit	results Continue	6	true
2026-07-12T17:41:50.323Z	ascent-d1-exit	results Continue	3	true
2026-07-12T17:42:05.181Z	ascent-d2-new	Start-New-Words/Continue	3	true
2026-07-12T17:42:05.253Z	ascent-d2-new	Start-New-Words/Continue	4	true
2026-07-12T17:42:08.713Z	ascent-d2-new	Session menu	5	true
2026-07-12T17:42:08.799Z	ascent-d2-new	Session menu	5	true
2026-07-12T17:42:42.614Z	ascent-d2-review	Session menu	5	true
2026-07-12T17:42:42.897Z	ascent-d2-review	Session menu	4	true
2026-07-12T17:42:44.928Z	ascent-d2-review	review test page	4	true
2026-07-12T17:42:45.216Z	ascent-d2-review	review test page	6	true
2026-07-12T17:43:04.836Z	ascent-d2-exit	results Continue	4	true
2026-07-12T17:43:05.051Z	ascent-d2-exit	results Continue	4	true
2026-07-12T17:46:10.794Z	base-d1-new	Start-New-Words/Continue	4	true
2026-07-12T17:46:10.809Z	base-d1-new	Start-New-Words/Continue	5	true
2026-07-12T17:46:14.372Z	base-d1-new	Session menu	4	true
2026-07-12T17:46:14.388Z	base-d1-new	Session menu	4	true
2026-07-12T17:46:36.398Z	base-d1-exit	results Continue	5	true
2026-07-12T17:46:37.904Z	base-d1-exit	results Continue	3	true
2026-07-12T17:46:51.393Z	base-d2-new	Start-New-Words/Continue	4	true
2026-07-12T17:46:52.927Z	base-d2-new	Start-New-Words/Continue	3	true
2026-07-12T17:46:54.938Z	base-d2-new	Session menu	4	true
2026-07-12T17:46:56.471Z	base-d2-new	Session menu	4	true
2026-07-12T17:47:29.709Z	base-d2-review	Session menu	4	true
2026-07-12T17:47:31.248Z	base-d2-review	Session menu	9	true
2026-07-12T17:47:32.052Z	base-d2-review	review test page	7	true
2026-07-12T17:47:33.646Z	base-d2-review	review test page	12	true
2026-07-12T17:47:45.307Z	base-d2-exit	results Continue	20	true
2026-07-12T17:47:54.407Z	base-d2-exit	results Continue	4	true
2026-07-12T17:48:00.527Z	base-d3-new	Start-New-Words/Continue	4	true
2026-07-12T17:48:04.072Z	base-d3-new	Session menu	7	true
2026-07-12T17:48:09.460Z	base-d3-new	Start-New-Words/Continue	10	true
2026-07-12T17:48:13.017Z	base-d3-new	Session menu	4	true
2026-07-12T17:48:40.056Z	base-d3-review	Session menu	4	true
2026-07-12T17:48:42.374Z	base-d3-review	review test page	6	true
2026-07-12T17:48:47.340Z	base-d3-review	Session menu	14	true
2026-07-12T17:48:49.652Z	base-d3-review	review test page	6	true
2026-07-12T17:48:54.646Z	base-d3-exit	results Continue	9	true
2026-07-12T17:49:09.631Z	base-d4-new	Start-New-Words/Continue	4	true
2026-07-12T17:49:13.130Z	base-d3-exit	results Continue	5	true
2026-07-12T17:49:13.177Z	base-d4-new	Session menu	6	true
2026-07-12T17:49:51.957Z	base-d4-review	Session menu	3	true
2026-07-12T17:49:54.276Z	base-d4-review	review test page	5	true
2026-07-12T17:50:05.250Z	base-d4-exit	results Continue	5	true
2026-07-12T17:50:27.136Z	base-d5-review-BLOCKED	Session menu	4	true
2026-07-12T17:50:29.445Z	base-d5-review-BLOCKED	review test page	6	true
2026-07-12T17:50:35.133Z	ascent-d1-new	Start-New-Words/Continue	8	true
2026-07-12T17:50:38.667Z	ascent-d1-new	Session menu	4	true
2026-07-12T17:51:00.484Z	ascent-d1-exit	results Continue	5	true
2026-07-12T17:51:07.538Z	base-d6-review-BLOCKED	Session menu	4	true
2026-07-12T17:51:09.853Z	base-d6-review-BLOCKED	review test page	5	true
2026-07-12T17:51:15.333Z	ascent-d2-new	Start-New-Words/Continue	5	true
2026-07-12T17:51:18.882Z	ascent-d2-new	Session menu	5	true
2026-07-12T17:51:53.602Z	ascent-d2-review	Session menu	4	true
2026-07-12T17:51:55.915Z	ascent-d2-review	review test page	6	true
2026-07-12T17:52:16.019Z	ascent-d2-exit	results Continue	6	true
2026-07-12T17:52:30.986Z	ascent-d3-new	Start-New-Words/Continue	3	true
2026-07-12T17:52:34.524Z	ascent-d3-new	Session menu	5	true
2026-07-12T17:53:09.706Z	ascent-d3-review	Session menu	4	true
2026-07-12T17:53:12.017Z	ascent-d3-review	review test page	6	true
2026-07-12T17:53:33.148Z	ascent-d3-exit	results Continue	5	true
2026-07-12T18:03:27.800Z	base-d1-new	Start-New-Words/Continue	6	true
2026-07-12T18:03:27.808Z	base-d1-new	Start-New-Words/Continue	6	true
2026-07-12T18:03:31.387Z	base-d1-new	Session menu	4	true
2026-07-12T18:03:31.387Z	base-d1-new	Session menu	5	true
2026-07-12T18:03:41.386Z	base-d1-new	Start-New-Words/Continue	5	true
2026-07-12T18:03:44.966Z	base-d1-new	Session menu	5	true
2026-07-12T18:03:59.000Z	base-d1-exit	results Continue	4	true
2026-07-12T18:03:59.478Z	base-d1-exit	results Continue	10	true
2026-07-12T18:04:10.037Z	base-d1-exit	results Continue	20	true
2026-07-12T18:04:14.035Z	base-d2-new	Start-New-Words/Continue	4	true
2026-07-12T18:04:14.541Z	base-d2-new	Start-New-Words/Continue	5	true
2026-07-12T18:04:17.581Z	base-d2-new	Session menu	4	true
2026-07-12T18:04:18.082Z	base-d2-new	Session menu	5	true
2026-07-12T18:04:25.198Z	base-d2-new	Start-New-Words/Continue	5	true
2026-07-12T18:04:28.747Z	base-d2-new	Session menu	4	true
2026-07-12T18:04:52.473Z	base-d2-review	Session menu	7	true
2026-07-12T18:04:53.068Z	base-d2-review	Session menu	6	true
2026-07-12T18:04:54.879Z	base-d2-review	review test page	7	true
2026-07-12T18:04:55.431Z	base-d2-review	review test page	6	true
2026-07-12T18:05:03.805Z	base-d2-review	Session menu	5	true
2026-07-12T18:05:06.133Z	base-d2-review	review test page	5	true
2026-07-12T18:05:06.241Z	base-d2-exit	results Continue	6	true
2026-07-12T18:05:15.157Z	base-d2-exit	results Continue	4	true
2026-07-12T18:05:21.194Z	base-d3-new	Start-New-Words/Continue	5	true
2026-07-12T18:05:24.748Z	base-d3-new	Session menu	6	true
2026-07-12T18:05:26.306Z	base-d2-exit	results Continue	4	true
2026-07-12T18:05:30.070Z	base-d3-new	Start-New-Words/Continue	4	true
2026-07-12T18:05:33.615Z	base-d3-new	Session menu	6	true
2026-07-12T18:05:41.468Z	base-d3-new	Start-New-Words/Continue	5	true
2026-07-12T18:05:45.006Z	base-d3-new	Session menu	4	true
2026-07-12T18:06:00.184Z	base-d3-review	Session menu	5	true
2026-07-12T18:06:02.515Z	base-d3-review	review test page	5	true
2026-07-12T18:06:08.014Z	base-d3-review	Session menu	4	true
2026-07-12T18:06:10.330Z	base-d3-review	review test page	5	true
2026-07-12T18:06:15.597Z	base-d3-exit	results Continue	12	true
2026-07-12T18:06:19.823Z	base-d3-review	Session menu	4	true
2026-07-12T18:06:22.146Z	base-d3-review	review test page	5	true
2026-07-12T18:06:30.534Z	base-d4-new	Start-New-Words/Continue	5	true
2026-07-12T18:06:31.602Z	base-d3-exit	results Continue	8	true
2026-07-12T18:06:34.083Z	base-d4-new	Session menu	7	true
2026-07-12T18:06:43.873Z	base-d3-exit	results Continue	5	true
2026-07-12T18:07:08.572Z	base-d4-review	Session menu	5	true
2026-07-12T18:07:10.914Z	base-d4-review	review test page	7	true
2026-07-12T18:07:21.840Z	base-d4-exit	results Continue	7	true
2026-07-12T18:07:43.856Z	base-d5-review-BLOCKED	Session menu	6	true
2026-07-12T18:07:46.207Z	base-d5-review-BLOCKED	review test page	6	true
2026-07-12T18:07:53.795Z	ascent-d1-new	Start-New-Words/Continue	3	true
2026-07-12T18:07:57.330Z	ascent-d1-new	Session menu	5	true
2026-07-12T18:08:06.178Z	ascent-d1-new	Start-New-Words/Continue	4	true
2026-07-12T18:08:09.710Z	ascent-d1-new	Session menu	5	true
2026-07-12T18:08:18.817Z	ascent-d1-exit	results Continue	5	true
2026-07-12T18:08:25.362Z	base-d6-review-BLOCKED	Session menu	4	true
2026-07-12T18:08:27.683Z	base-d6-review-BLOCKED	review test page	5	true
2026-07-12T18:08:32.266Z	ascent-d1-exit	results Continue	7	true
2026-07-12T18:08:33.761Z	ascent-d2-new	Start-New-Words/Continue	3	true
2026-07-12T18:08:37.312Z	ascent-d2-new	Session menu	6	true
2026-07-12T18:08:47.171Z	ascent-d2-new	Start-New-Words/Continue	7	true
2026-07-12T18:08:50.725Z	ascent-d2-new	Session menu	4	true
2026-07-12T18:09:12.109Z	ascent-d2-review	Session menu	5	true
2026-07-12T18:09:14.421Z	ascent-d2-review	review test page	5	true
2026-07-12T18:09:24.910Z	ascent-d2-review	Session menu	5	true
2026-07-12T18:09:27.225Z	ascent-d2-review	review test page	5	true
2026-07-12T18:09:34.529Z	ascent-d2-exit	results Continue	4	true
2026-07-12T18:09:46.865Z	ascent-d2-exit	results Continue	4	true
2026-07-12T18:09:49.400Z	ascent-d3-new	Start-New-Words/Continue	8	true
2026-07-12T18:09:52.987Z	ascent-d3-new	Session menu	10	true
2026-07-12T18:10:01.948Z	ascent-d3-new	Start-New-Words/Continue	5	true
2026-07-12T18:10:05.490Z	ascent-d3-new	Session menu	6	true
2026-07-12T18:10:27.803Z	ascent-d3-review	Session menu	4	true
2026-07-12T18:10:30.126Z	ascent-d3-review	review test page	6	true
2026-07-12T18:10:41.521Z	ascent-d3-review	Session menu	5	true
2026-07-12T18:10:43.830Z	ascent-d3-review	review test page	4	true
2026-07-12T18:10:51.057Z	ascent-d3-exit	results Continue	5	true
2026-07-12T18:11:04.519Z	ascent-d3-exit	results Continue	5	true
2026-07-12T18:16:09.971Z	base-d1-new	Start-New-Words/Continue	6	true
2026-07-12T18:16:13.551Z	base-d1-new	Session menu	5	true
2026-07-12T18:16:40.545Z	base-d1-exit	results Continue	4	true
2026-07-12T18:16:55.534Z	base-d2-new	Start-New-Words/Continue	4	true
2026-07-12T18:16:59.082Z	base-d2-new	Session menu	5	true
2026-07-12T18:17:34.899Z	base-d2-review	Session menu	4	true
